5.376555229711689208e+02,0.000000000000000000e+00,3.145981626828209983e+02
0.000000000000000000e+00,5.376888179389308107e+02,2.185542335114248544e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
