2.707558330591022013e+02,0.000000000000000000e+00,1.594419112027875087e+02
0.000000000000000000e+00,2.708840839777669203e+02,1.080294802853496776e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
